Sub,mm2_r,mm2_z
02268-B,0.317021363494948,0.328332171385902
02270-B,0.524269018049147,0.582208855600472
02284-B,0.574691918462375,0.654500560376052
02288-B,0.563085646687484,0.637339968610561
02294-B,0.630244960258224,0.741822416622633
02295-B,0.69474896494849,0.857077700876873
02296-B,0.437598734858529,0.469256932698765
02303-B,0.346527588829532,0.361492043094849
02308-B,0.127128806533694,0.127820399389515
02310-B,0.586532431875179,0.672363487209716
02312-B,0.529765300584804,0.589818836893072
02322-B,0.58965915496376,0.677143380297342
02330-B,0.137045619524487,0.137913393765093
02337-B,0.511643239379433,0.564953185253741
02342-B,0.0123130915113736,0.0123137138397097
