refCode,Pairs,Domain,r_twin_PP,z_twin_PP
04495_TW,MZ,faces val.,0.7868750852300361,1.0631725813215092
04499_TW,MZ,faces val.,0.5718913609849838,0.6503289344829841
U0008_TW,MZ,faces val.,0.6896490466049628,0.8472861783833019
U0009_TW,DZ,faces val.,0.7012321463192802,0.8697205983637617
U0010_TW,MZ,faces val.,0.6833984186697359,0.8354628776248212
U0011_TW,DZ,faces val.,0.45098780322324244,0.4859395947309542
U0013_TW,MZ,faces val.,0.6889404242029277,0.8459360937406223
U0014_TW,MZ,faces val.,0.7890572688768355,1.0689287072539289
U0015_TW,MZ,faces val.,0.46440339290335747,0.5029109595706809
U0019_TW,MZ,faces val.,0.7759602896851161,1.0351366247780212
U0021_TW,MZ,faces val.,0.6365607740039302,0.7523700690189942
U0023_TW,MZ,faces val.,0.7883398401782398,1.067030518067123
U0025_TW,MZ,faces val.,0.7353318397960124,0.940238560285869
U0028_TW,DZ,faces val.,0.721909723056462,0.9116217298982355
U0036_TW,MZ,faces val.,0.6523774408448612,0.7794265560154746
U0037_TW,MZ,faces val.,0.7517966995208297,0.9770745276675356
U0040_TW,DZ,faces val.,0.756274480493575,0.9874537000079455
U0043_TW,DZ,faces val.,0.6532807723960027,0.7810008147965531
U0044_TW,MZ,faces val.,0.6922864928257687,0.8523333346252496
U0046_TW,MZ,faces val.,0.8137065368911575,1.1379023258909795
U0053_TW,DZ,faces val.,0.6757079898286034,0.8211733297962466
U0054_TW,MZ,faces val.,0.7022565055739148,0.8717388236118946
U0061_TW,DZ,faces val.,0.6589424730074032,0.7909422249861252
00002_UR,UR,faces val.,0.7334226326816468,0.9360943115339236
00003_UR,UR,faces val.,0.6201033838626202,0.7251730452405406
00005_UR,UR,faces val.,0.6274039704682806,0.7371232830125862
00007_UR,UR,faces val.,0.6945980194835879,0.8567859786432923
00010_UR,UR,faces val.,0.11693384599166105,0.11747122759973533
00012_UR,UR,faces val.,0.6425244206950885,0.7624612840435471
00014_UR,UR,faces val.,0.45623159686491704,0.4925419266059398
00015_UR,UR,faces val.,0.6014141592641111,0.6953597413720849
00016_UR,UR,faces val.,0.3873914100584998,0.40872718156582494
00017_UR,UR,faces val.,0.6703651579641239,0.8114060182317917
00029_UR,UR,faces val.,0.5962568129301679,0.6873188375791347
00048_UR,UR,faces val.,0.729790219583408,0.9282783989795893
00051_UR,UR,faces val.,0.6694643067349452,0.8097717141524042
00058_UR,UR,faces val.,0.8054148193719969,1.1138378236641733
00078_UR,UR,faces val.,0.6774078109378443,0.8243079790852124
00113_UR,UR,faces val.,0.6155337217529309,0.7177822883477353
00128_UR,UR,faces val.,0.614426628080345,0.7160018197198329
00138_UR,UR,faces val.,0.5659287586591955,0.6415128558885563
00150_UR,UR,faces val.,0.6718911358851226,0.8141826126512401
00173_UR,UR,faces val.,0.7177741897293899,0.9030385799384341
00186_UR,UR,faces val.,0.5437238846659218,0.6094273705353007
00194_UR,UR,faces val.,0.5307969607315042,0.5912540869125114
00256_UR,UR,faces val.,0.6265721716578074,0.7357526810365973
00264_UR,UR,faces val.,0.628532225844515,0.73898614899988
00286_UR,UR,faces val.,0.6722093426682542,0.8147629129860683
00296_UR,UR,faces val.,0.7209333228668019,0.9095856564009043
00307_UR,UR,faces val.,0.6843329588847974,0.8372184517894491
00310_UR,UR,faces val.,0.6483705355790005,0.7724822807386952
00313_UR,UR,faces val.,0.4102881489662307,0.4359576469706039
00352_UR,UR,faces val.,0.5566102438758604,0.627908310765605
00359_UR,UR,faces val.,0.7866203888808107,1.0625041360169725
00364_UR,UR,faces val.,0.5229932717619571,0.5804511695112748
00379_UR,UR,faces val.,0.27787808733041575,0.2853811291552457
00394_UR,UR,faces val.,0.497487849510538,0.5459621981939339
00407_UR,UR,faces val.,0.5567748555170254,0.6281468460732195
00467_UR,UR,faces val.,0.6259269973201862,0.7346912096525723
00473_UR,UR,faces val.,0.6336174984965498,0.747437142607666
00500_UR,UR,faces val.,0.5887980609771769,0.6758243216028029
00545_UR,UR,faces val.,0.5073676307909218,0.5591784615872837
00550_UR,UR,faces val.,0.5685564189029211,0.6453871228131053
00561_UR,UR,faces val.,0.5857422885523376,0.6711598129796171
00613_UR,UR,faces val.,0.7142129213409112,0.8957311314591332
00617_UR,UR,faces val.,0.6507894786116265,0.7766669854297895
00621_UR,UR,faces val.,0.5602006090664604,0.6331254971415236
00630_UR,UR,faces val.,0.6186596694873583,0.7228307444539023
00679_UR,UR,faces val.,0.5798783103926344,0.6622793489219875
00681_UR,UR,faces val.,0.5925657118039331,0.68161099308849
00684_UR,UR,faces val.,0.4946244993352967,0.5421642823114201
00698_UR,UR,faces val.,0.7537952568538618,0.9816869789306499
00711_UR,UR,faces val.,0.46268562011951,0.5007230650955673
00726_UR,UR,faces val.,0.51960997127092,0.575805324629615
00728_UR,UR,faces val.,0.5691699142565264,0.6462941308641333
00729_UR,UR,faces val.,0.5661072467794402,0.641775483785597
00773_UR,UR,faces val.,0.7523718310571118,0.9783985895168007
00777_UR,UR,faces val.,0.4784977917589485,0.5210341684441274
00791_UR,UR,faces val.,0.5863106140673032,0.6720254068868067
00842_UR,UR,faces val.,0.5797375456855204,0.6620672972792004
00870_UR,UR,faces val.,0.6049884140737912,0.7009783604813646
00934_UR,UR,faces val.,0.560078109088527,0.6329469892103807
01013_UR,UR,faces val.,0.409444591168885,0.43494376690490444
01014_UR,UR,faces val.,0.5333010527470035,0.5947469219016267
01023_UR,UR,faces val.,0.5663406651799217,0.642119054130576
01040_UR,UR,faces val.,0.616485640457484,0.7193163252581429
01045_UR,UR,faces val.,0.5882967288194285,0.675057303501066
01077_UR,UR,faces val.,0.5120005467462894,0.5654373164366613
01086_UR,UR,faces val.,0.45425135475073203,0.4900440006544407
01092_UR,UR,faces val.,0.7175794292499728,0.9026369622388498
01105_UR,UR,faces val.,0.6091556126918949,0.7075776809445404
01153_UR,UR,faces val.,0.7268273607693898,0.9219685674427154
01291_UR,UR,faces val.,0.6063887565349013,0.7031900999098127
01314_UR,UR,faces val.,0.49176185755335555,0.5383815165235493
01319_UR,UR,faces val.,0.5634786170107843,0.63791556949463335
01357_UR,UR,faces val.,0.7049594302611728,0.877091861721855
01392_UR,UR,faces val.,0.4866792319108137,0.5316996397882936
01403_UR,UR,faces val.,0.7332033575231744,0.9356199487514514
01445_UR,UR,faces val.,0.6701105551571171,0.810943760604945
01495_UR,UR,faces val.,0.6087876890970789,0.7069928894741689
01519_UR,UR,faces val.,0.6252384692936742,0.7335599643796848
01544_UR,UR,faces val.,0.5746844870135813,0.6544894642473222
01569_UR,UR,faces val.,0.6499910771280728,0.7752832555002745
01587_UR,UR,faces val.,0.7532800725970346,0.9804949218151109
01612_UR,UR,faces val.,0.4906230804423591,0.5368806169387891
01614_UR,UR,faces val.,0.673557502204026,0.8172265321552016
01662_UR,UR,faces val.,0.5360903979740225,0.5986530273988285
01673_UR,UR,faces val.,0.5325286110855041,0.5936680952565696
01682_UR,UR,faces val.,0.4755718411148153,0.5172462173726684
01698_UR,UR,faces val.,0.46262336523070147,0.500643855446254
01730_UR,UR,faces val.,0.5713059008166149,0.6494593637474896
01732_UR,UR,faces val.,0.5909561717590471,0.6791340852687513
01734_UR,UR,faces val.,0.7493856579580981,0.9715523405253988
01740_UR,UR,faces val.,0.46640447324173234,0.5054653177917132
01748_UR,UR,faces val.,0.4408033993326153,0.4732275206078659
01753_UR,UR,faces val.,0.6781738794074295,0.8257250515667436
01754_UR,UR,faces val.,0.5951742401250744,0.685640749353516
01880_UR,UR,faces val.,0.7020317834779418,0.8712955791509048
01882_UR,UR,faces val.,0.5631245796672837,0.6373969788019431
01898_UR,UR,faces val.,0.5883181213485663,0.675090019074109
01937_UR,UR,faces val.,0.6652796097398347,0.8022263973634371
01989_UR,UR,faces val.,0.7819857496383552,1.0504615909393944
01999_UR,UR,faces val.,0.5688411653865343,0.6458079832926401
02000_UR,UR,faces val.,0.6374144912525912,0.7538067071929268
02009_UR,UR,faces val.,0.49885523096054585,0.5477809484292667
02036_UR,UR,faces val.,0.6938005633872435,0.8552467469075505
02063_UR,UR,faces val.,0.509173044794813,0.5616127475271027
02068_UR,UR,faces val.,0.2856997137909997,0.29387746531763576
02089_UR,UR,faces val.,0.47227056572434034,0.5129886866761232
02132_UR,UR,faces val.,0.2397875622129042,0.2445487027504458
02135_UR,UR,faces val.,0.4693831655380832,0.5092789040055051
02138_UR,UR,faces val.,0.5936144477446945,0.6832288039073221
02152_UR,UR,faces val.,0.4550216449396996,0.49101498867664134
02160_UR,UR,faces val.,0.291877425258841,0.30061730043848905
02182_UR,UR,faces val.,0.6149806794694507,0.7168923780917525
02210_UR,UR,faces val.,0.63868859119598,0.7559556733362254
02211_UR,UR,faces val.,0.6919730561580781,0.8517316783146298
02228_UR,UR,faces val.,0.7176595554070964,0.9028021632275396
02243_UR,UR,faces val.,0.43171565274517104,0.46200342823184626
02247_UR,UR,faces val.,0.7193258640179513,0.9062466077359668
02255_UR,UR,faces val.,0.6976598321595145,0.8627266226629057
02270_UR,UR,faces val.,0.5778613988138692,0.6592459825777346
02294_UR,UR,faces val.,0.6054712770022199,0.7017403383728497
02295_UR,UR,faces val.,0.7951568207109557,1.0853014775450307
02296_UR,UR,faces val.,0.6338439300438565,0.747815546827011
02303_UR,UR,faces val.,0.5374187361497971,0.600518948303495
02308_UR,UR,faces val.,0.6817597776848479,0.8323947486003163
02312_UR,UR,faces val.,0.6454874404757125,0.7675240807595105
02330_UR,UR,faces val.,0.4152658870848137,0.4419577312088186
02337_UR,UR,faces val.,0.6542272624530939,0.7826537682585947
02342_UR,UR,faces val.,0.5962263080994764,0.6872715062836239
02349_UR,UR,faces val.,0.5028370603498155,0.5530960777583054
02351_UR,UR,faces val.,0.6333267942690626,0.7469515940714389
02362_UR,UR,faces val.,0.7324293184372814,0.933948085609296
02363_UR,UR,faces val.,0.6015401110029702,0.6955570882156091
02380_UR,UR,faces val.,0.594645072411149,0.684821708791056
02385_UR,UR,faces val.,0.5622020844285915,0.636047136765893
02387_UR,UR,faces val.,0.605060293803019,0.7010917451900791
02394_UR,UR,faces val.,0.5036852611546394,0.5542319675783025
02397_UR,UR,faces val.,0.5632954503511098,0.6376472308043003
02398_UR,UR,faces val.,0.712733616606618,0.8927180144371001
02410_UR,UR,faces val.,0.6257211462688033,0.7343528304174121
02425_UR,UR,faces val.,0.48916017759558444,0.5349557594318272
02433_UR,UR,faces val.,0.5762858694264554,0.6568838178504885
02438_UR,UR,faces val.,0.6495591627915731,0.774535730157759
02471_UR,UR,faces val.,0.6848833495908027,0.8382543613133139
02477_UR,UR,faces val.,0.644005140040461,0.7649872048623175
02479_UR,UR,faces val.,0.5881380877094692,0.6748147330981977
02494_UR,UR,faces val.,0.3170834552754997,0.3284012023088168
02509_UR,UR,faces val.,0.4489011821254148,0.48332330342309066
02519_UR,UR,faces val.,0.7426779706465485,0.9564249698225544
02550_UR,UR,faces val.,0.5574346616129632,0.629103594025905
02556_UR,UR,faces val.,0.42277088938631213,0.451061159980024
02571_UR,UR,faces val.,0.6397049517085102,0.7576741613858241
02581_UR,UR,faces val.,0.6564830009393667,0.7866076807053494
02587_UR,UR,faces val.,0.7092491838524002,0.8856714404338784
02588_UR,UR,faces val.,0.48113961510933323,0.5244661208012132
02604_UR,UR,faces val.,0.6857738954121091,0.8399336086883689
02615_UR,UR,faces val.,0.5188763508508066,0.5748008968481444
02618_UR,UR,faces val.,0.4721976421356701,0.5128948333136816
02626_UR,UR,faces val.,0.6668351185933605,0.8050222309990609
02627_UR,UR,faces val.,0.5089080729020339,0.5612551015965795
02630_UR,UR,faces val.,0.43277170799870185,0.4633021252547952
02640_UR,UR,faces val.,0.5188115482654062,0.5747122234755324
02642_UR,UR,faces val.,0.3009730791692229,0.3105892655216737
02650_UR,UR,faces val.,0.38780310126207174,0.4092116561956714
02651_UR,UR,faces val.,0.5750466158676291,0.6550303348418949
02660_UR,UR,faces val.,0.4081370036418964,0.4333738263384523
02662_UR,UR,faces val.,0.5722996000743958,0.6509357949128396
02665_UR,UR,faces val.,0.6663368878279885,0.8041255890536844
02666_UR,UR,faces val.,0.5246185641942284,0.5826910156913032
02667_UR,UR,faces val.,0.44287510536195723,0.4758017804039367
02678_UR,UR,faces val.,0.6525681892439467,0.7797587087289397
02687_UR,UR,faces val.,0.688360310806648,0.8448327142554384
02700_UR,UR,faces val.,0.27962952697189136,0.28728012870888664
02704_UR,UR,faces val.,0.5077700552645041,0.559720539518012
02715_UR,UR,faces val.,0.4358472176046896,0.467092621968286
02720_UR,UR,faces val.,0.6296204096107624,0.740786994714135
02724_UR,UR,faces val.,0.688097776850518,0.8443339234004035
02732_UR,UR,faces val.,0.7417317946332308,0.9543182904353048
02747_UR,UR,faces val.,0.6342717227812233,0.7485309544499973
02748_UR,UR,faces val.,0.6539541808089774,0.7821764907259494
02752_UR,UR,faces val.,0.6854440380708137,0.839311166237539
02761_UR,UR,faces val.,0.33208653072567973,0.34517159193304264
02766_UR,UR,faces val.,0.5420635034023372,0.6070731074915555
02781_UR,UR,faces val.,0.576300985683768,0.6569064508446052
02782_UR,UR,faces val.,0.5365291414753639,0.5992689185783328
02783_UR,UR,faces val.,0.6234216152213718,0.7305825450746036
02794_UR,UR,faces val.,0.6022794717148456,0.6967164978876762
02800_UR,UR,faces val.,0.46361932706043246,0.5019117592555846
02806_UR,UR,faces val.,0.5434953086718631,0.6091029139070998
02826_UR,UR,faces val.,0.5598917768990717,0.632675532896366
02828_UR,UR,faces val.,0.43942873005723754,0.4715226049832657
02829_UR,UR,faces val.,0.6619358744625521,0.7962513966509109
02834_UR,UR,faces val.,0.6361727612408558,0.7517179875959358
02840_UR,UR,faces val.,0.4874104266899561,0.5326582226621093
02847_UR,UR,faces val.,0.5680190639533402,0.644593450610599
02855_UR,UR,faces val.,0.4585177711505947,0.49543286312316764
02857_UR,UR,faces val.,0.6022456949372178,0.6966634963981172
02861_UR,UR,faces val.,0.576365765670035,0.6570034501286858
02868_UR,UR,faces val.,0.7434807259382462,0.9582175034577941
02872_UR,UR,faces val.,0.7367518933509225,0.9433374804846771
02878_UR,UR,faces val.,0.642210728848891,0.7619272167243247
02899_UR,UR,faces val.,0.6781696342614751,0.8257171913944774
02910_UR,UR,faces val.,0.5871395522387468,0.6732895071505987
02912_UR,UR,faces val.,0.6768119649307027,0.8232076619600512
02919_UR,UR,faces val.,0.7201415232336109,0.9079389060505428
02921_UR,UR,faces val.,0.7512414555004182,0.9757987466786802
02924_UR,UR,faces val.,0.5222295253721232,0.5794004467960899
02926_UR,UR,faces val.,0.6596704223932932,0.7922299134559512
02933_UR,UR,faces val.,0.6300275612558197,0.7414618447102955
02938_UR,UR,faces val.,0.3323330099457999,0.34544864798406655
02940_UR,UR,faces val.,0.6638083639217166,0.7995915529937484
02941_UR,UR,faces val.,0.6663518873061566,0.8041525672526113
02942_UR,UR,faces val.,0.7289624890478611,0.9265097810887752
02945_UR,UR,faces val.,0.766901158734271,1.0127599791843673
02947_UR,UR,faces val.,0.6458230483854225,0.7680996099388642
02954_UR,UR,faces val.,0.5347591530430011,0.596786761106558
02960_UR,UR,faces val.,0.5949504487207691,0.6852942698217414
02971_UR,UR,faces val.,0.5291926799116748,0.5890231457400753
02976_UR,UR,faces val.,0.5391311701429377,0.6029299461962588
02981_UR,UR,faces val.,0.5923372902465464,0.6812590344856954
02982_UR,UR,faces val.,0.5158939980672355,0.5707283733218438
02987_UR,UR,faces val.,0.6647634130490323,0.8013008928933756
02988_UR,UR,faces val.,0.647663592899735,0.7712635689574201
03004_UR,UR,faces val.,0.5116058717891706,0.5649025681449739
03013_UR,UR,faces val.,0.6244527247269757,0.7322709452237521
03026_UR,UR,faces val.,0.6492099306292816,0.7739318353606582
03031_UR,UR,faces val.,0.5294443738451264,0.5893728071482436
03035_UR,UR,faces val.,0.6309438751130034,0.7429827291274539
03040_UR,UR,faces val.,0.24493976277656093,0.250022446973987
03043_UR,UR,faces val.,0.6269663827516944,0.7364019513223643
03046_UR,UR,faces val.,0.7038728098804936,0.8749350020668921
03051_UR,UR,faces val.,0.34468760965391065,0.3594024754067126
03061_UR,UR,faces val.,0.36805316668727855,0.38616934793088425
03069_UR,UR,faces val.,0.6903776483154921,0.8486769545111164
03074_UR,UR,faces val.,0.6147240547570322,0.7164797693438966
03076_UR,UR,faces val.,0.6334282301810786,0.7471209834085573
03081_UR,UR,faces val.,0.5981692212420614,0.6902914823667337
03089_UR,UR,faces val.,0.6290889815810193,0.7399070196221915
03102_UR,UR,faces val.,0.6312680259032974,0.7435214493592492
03103_UR,UR,faces val.,0.6602784615838739,0.7933071689201816
03105_UR,UR,faces val.,0.714945052811458,0.8972271805356679
03106_UR,UR,faces val.,0.6161988348060577,0.7188538266715118
03113_UR,UR,faces val.,0.6847540956555742,0.8380109559249038
03120_UR,UR,faces val.,0.5376301191953631,0.6008162239510915
03128_UR,UR,faces val.,0.6991738988562949,0.8656825546783281
03130_UR,UR,faces val.,0.38355384411147936,0.40421986841244895
03132_UR,UR,faces val.,0.49901593609722694,0.547994918598339
03134_UR,UR,faces val.,0.4778026964381064,0.5201330531714797
03142_UR,UR,faces val.,0.5641432675525337,0.6388899630792992
03156_UR,UR,faces val.,0.7588556998727684,0.9935115980151094
03158_UR,UR,faces val.,0.4886137403575309,0.5342376979491371
03178_UR,UR,faces val.,0.39212226404930234,0.4143054504239611
03181_UR,UR,faces val.,0.48288254288649146,0.5267365490763252
03184_UR,UR,faces val.,0.5722022321699053,0.6507910161435991
03187_UR,UR,faces val.,0.6281721827022453,0.7383912069525577
03192_UR,UR,faces val.,0.5875584529976788,0.6739290296889866
03193_UR,UR,faces val.,0.6913934060834668,0.8506203309739977
03197_UR,UR,faces val.,0.4733370736988858,0.5143622448711442
03201_UR,UR,faces val.,0.5826898523161702,0.6665257059550472
03204_UR,UR,faces val.,0.6498720365932112,0.7750771564545655
03206_UR,UR,faces val.,0.6159053580235277,0.7183808430427604
03211_UR,UR,faces val.,0.6230495243784292,0.7299741333627462
03217_UR,UR,faces val.,0.6940107623219104,0.855652149022621
03219_UR,UR,faces val.,0.6073724026653284,0.7047472517800161
03225_UR,UR,faces val.,0.4053005219544589,0.4299751272449538
03229_UR,UR,faces val.,0.5279103272659689,0.587243664756665
03235_UR,UR,faces val.,0.41107955010297925,0.43690960692947695
03236_UR,UR,faces val.,0.4488646291465149,0.48327752660464346
03239_UR,UR,faces val.,0.6727105714678828,0.815677902165319
03240_UR,UR,faces val.,0.31467985204824483,0.3257311790503619
03248_UR,UR,faces val.,0.5581351219154383,0.6301204104114272
03252_UR,UR,faces val.,0.5124338417798073,0.5660247287882163
03263_UR,UR,faces val.,0.35665591629433957,0.3730491810576291
03265_UR,UR,faces val.,0.5665372463341328,0.6424085071991003
03266_UR,UR,faces val.,0.4038249811422748,0.42821081987542003
03267_UR,UR,faces val.,0.687932152552547,0.8440194282133164
03268_UR,UR,faces val.,0.4339672657005388,0.46477414132541367
03277_UR,UR,faces val.,0.4534577123116117,0.4890444710685606
03285_UR,UR,faces val.,0.6501648840782915,0.7755842727653582
03291_UR,UR,faces val.,0.646572252878041,0.769385955990687
03292_UR,UR,faces val.,0.42204939586696194,0.4501829708067247
03307_UR,UR,faces val.,0.7130084889740999,0.8932769084574532
03312_UR,UR,faces val.,0.5371645707042288,0.6001616319340841
03316_UR,UR,faces val.,0.6530971210132575,0.7806804986821554
03320_UR,UR,faces val.,0.49338725399991173,0.5405276232687906
03334_UR,UR,faces val.,0.63568884115593,0.7509054848578609
03335_UR,UR,faces val.,0.5082577141405926,0.5603778309551202
03344_UR,UR,faces val.,0.6653775768298144,0.8024021742073915
03345_UR,UR,faces val.,0.652793463863507,0.7801511679433002
03346_UR,UR,faces val.,0.6990327203000378,0.8654064132630436
03355_UR,UR,faces val.,0.5753196581145898,0.6554383695061278
03367_UR,UR,faces val.,0.6501564042599464,0.7755695837846942
03378_UR,UR,faces val.,0.5022772940847929,0.5523471626691252
03383_UR,UR,faces val.,0.42762188004596713,0.4569827480494001
03384_UR,UR,faces val.,0.5839844244747813,0.6684880192828386
03391_UR,UR,faces val.,0.44666023129391175,0.4805203335977625
03394_UR,UR,faces val.,0.5148741986170051,0.5693397178405815
03396_UR,UR,faces val.,0.37789437106947643,0.39760094754347686
03399_UR,UR,faces val.,0.7399782991826325,0.9504314140909774
03400_UR,UR,faces val.,0.6125048876701156,0.7129204222034823
03402_UR,UR,faces val.,0.6153935909425359,0.7175567091472695
03403_UR,UR,faces val.,0.7160133020173564,0.8994158164006217
03407_UR,UR,faces val.,0.5736795281601195,0.652990230014688
03416_UR,UR,faces val.,0.47828773525634427,0.5207617712066732
03419_UR,UR,faces val.,0.41450578037930746,0.4410395834070696
03423_UR,UR,faces val.,0.6663097488260059,0.8040767790609276
03424_UR,UR,faces val.,0.6161974073795459,0.7188515254837021
03429_UR,UR,faces val.,0.6200444280306076,0.7250772612727062
03430_UR,UR,faces val.,0.7050934187425709,0.8773582733917598
03431_UR,UR,faces val.,0.5706497137461134,0.6484857696584468
03436_UR,UR,faces val.,0.4921957106041792,0.5389539146176875
03437_UR,UR,faces val.,0.5121469369295119,0.5656357361393636
03444_UR,UR,faces val.,0.6208515474865978,0.7263895565217204
03458_UR,UR,faces val.,0.4611990951628401,0.4988332758936754
03462_UR,UR,faces val.,0.0622017633721262,0.06228217088742868
03474_UR,UR,faces val.,0.6137520776304382,0.7149188901979867
03476_UR,UR,faces val.,0.5642559393608667,0.639055248852601
03485_UR,UR,faces val.,0.6911897173639595,0.8502302093633055
03493_UR,UR,faces val.,0.45937707137444955,0.49652145698937217
03496_UR,UR,faces val.,0.7149417807557467,0.8972204872429428
03498_UR,UR,faces val.,0.4920781689053505,0.538798805739277
03519_UR,UR,faces val.,0.5198345961242277,0.5761130768140205
03558_UR,UR,faces val.,0.6926021334490345,0.8529397284570819
03685_UR,UR,faces val.,0.8323561474406239,1.1957580630128821
03710_UR,UR,faces val.,0.6663919853035224,0.8042246926411195
03742_UR,UR,faces val.,0.7017675305406029,0.8707747162548829
03769_UR,UR,faces val.,0.6295353862643939,0.7406461416892832
03775_UR,UR,faces val.,0.5709889087979334,0.6489889030279438
03888_UR,UR,faces val.,0.6401008633149549,0.7583446023148491
04007_UR,UR,faces val.,0.7772787188563741,1.038458767221116
04008_UR,UR,faces val.,0.5633963765183453,0.6377950773461051
04012_UR,UR,faces val.,0.6048319575453454,0.7007316161821058
04014_UR,UR,faces val.,0.3625989652408533,0.37987506677529387
04017_UR,UR,faces val.,0.6941012380932791,0.8558267162018347
04023_UR,UR,faces val.,0.6040972307226482,0.699573877634081
04025_UR,UR,faces val.,0.7885265738892397,1.0675240355309503
04027_UR,UR,faces val.,0.6861162602827005,0.8405802153959646
04029_UR,UR,faces val.,0.5786558157454709,0.6604394874621684
04032_UR,UR,faces val.,0.6296843443419481,0.7408929279670322
04050_UR,UR,faces val.,0.7639983105284125,1.0057496575190228
04052_UR,UR,faces val.,0.642471048699582,0.7623703911636284
04061_UR,UR,faces val.,0.5605130876465934,0.6335810051566622
04065_UR,UR,faces val.,0.5653381127645436,0.6406443340002002
04071_UR,UR,faces val.,0.6067989787477344,0.7038391406746706
04073_UR,UR,faces val.,0.5992868823212627,0.6920336781560139
04082_UR,UR,faces val.,0.5385074921104273,0.602051122473962
04093_UR,UR,faces val.,0.5789272114715094,0.6608476011117436
04098_UR,UR,faces val.,0.5645517289435841,0.6394893090543704
04100_UR,UR,faces val.,0.4544077055390598,0.4902410190615163
04118_UR,UR,faces val.,0.44573536233984995,0.4793655571871696
04119_UR,UR,faces val.,0.5238001783209686,0.581562525738311
04125_UR,UR,faces val.,0.4667936758369959,0.5059628378227363
04130_UR,UR,faces val.,0.5579129848816442,0.6297978224300741
04133_UR,UR,faces val.,0.6438255462835362,0.7646804026172124
04148_UR,UR,faces val.,0.6948200137948585,0.8572150531817163
04149_UR,UR,faces val.,0.6462123658789317,0.7687677813877228
04152_UR,UR,faces val.,0.7572558272273724,0.9897502901646921
04153_UR,UR,faces val.,0.5197431515900023,0.5759877793519669
04156_UR,UR,faces val.,0.4780941259475542,0.520510765218864
04159_UR,UR,faces val.,0.7618688315123903,1.0006543554071192
04172_UR,UR,faces val.,0.6080355660359632,0.7057987308425906
04174_UR,UR,faces val.,0.6411623425233408,0.7601449682960892
04188_UR,UR,faces val.,0.5901048400169308,0.6778269052584013
04213_UR,UR,faces val.,0.41950217602244866,0.4470877281311133
04219_UR,UR,faces val.,0.622232423908713,0.7286396953060595
04222_UR,UR,faces val.,0.5953453263870783,0.6859057258577738
04224_UR,UR,faces val.,0.4988554334256001,0.5477812179717612
04225_UR,UR,faces val.,0.3997229480418002,0.4233191499296301
04227_UR,UR,faces val.,0.46591164529369106,0.5048356639325052
04242_UR,UR,faces val.,0.5870034159099426,0.6730817754989373
04243_UR,UR,faces val.,0.5635938724140291,0.6380844599701241
04247_UR,UR,faces val.,0.35147997750309706,0.36713133610861465
04257_UR,UR,faces val.,0.31384308821698276,0.3248027203031246
04260_UR,UR,faces val.,0.4407532995682651,0.4731653400616641
04261_UR,UR,faces val.,0.6632253915584005,0.7985500571018476
04262_UR,UR,faces val.,0.6065854425612196,0.7035012266200673
04263_UR,UR,faces val.,0.5806008186388494,0.6633685760812927
04264_UR,UR,faces val.,0.5986388825781952,0.6910231417646466
04265_UR,UR,faces val.,0.45982522369344564,0.4970896253594264
04284_UR,UR,faces val.,0.6003936753434777,0.6937625254675025
04285_UR,UR,faces val.,0.7679187676305163,1.0152354231631464
04287_UR,UR,faces val.,0.6877998913442169,0.8437683821164043
04288_UR,UR,faces val.,0.6234408234778329,0.7306139653321249
04291_UR,UR,faces val.,0.7374892540004591,0.9449521871684997
04297_UR,UR,faces val.,0.682003963996364,0.8328511399705175
04301_UR,UR,faces val.,0.5496368871092078,0.6178608705854748
04329_UR,UR,faces val.,0.5351204231209802,0.5972928554473937
04330_UR,UR,faces val.,0.6468716342460782,0.7699005774061352
04331_UR,UR,faces val.,0.6398200443220684,0.7578690011445947
04334_UR,UR,faces val.,0.37124692587362335,0.3898685795379689
04335_UR,UR,faces val.,0.6045334048367965,0.7002609792268248
04341_UR,UR,faces val.,0.39003410449163245,0.41184025741376057
04345_UR,UR,faces val.,0.6607490112649602,0.7941418890033448
04348_UR,UR,faces val.,0.5778074883516325,0.6591650489837344
04351_UR,UR,faces val.,0.49688587541270396,0.5451625568861028
04374_UR,UR,faces val.,0.5311367601460543,0.5917272962681901
04393_UR,UR,faces val.,0.6474680503763555,0.770926809011059
04403_UR,UR,faces val.,0.6991952226377007,0.8657242726847076
04405_UR,UR,faces val.,0.6453929924547518,0.7673621902898251
04407_UR,UR,faces val.,0.7925544643200325,1.0782640650018143
04409_UR,UR,faces val.,0.4564400605143527,0.4928052188665717
04410_UR,UR,faces val.,0.5782074881403861,0.6597657328727488
04413_UR,UR,faces val.,0.7881384015764313,1.0664985673425476
04417_UR,UR,faces val.,0.5622226108131745,0.6360771497298885
04425_UR,UR,faces val.,0.4682530158894171,0.5078303830186711
04436_UR,UR,faces val.,0.6406967557239506,0.7593547790659606
04438_UR,UR,faces val.,0.6773733298249666,0.82424425992843
04441_UR,UR,faces val.,0.4896316419597935,0.5355757062704186
04443_UR,UR,faces val.,0.5986030432810447,0.6909672871198964
04445_UR,UR,faces val.,0.7569385973423312,0.989007021439176
04446_UR,UR,faces val.,0.7012657060536495,0.8697866283453233
04454_UR,UR,faces val.,0.7563053128829371,0.9875257339936755
04456_UR,UR,faces val.,0.6956122517023762,0.8587483942769293
04457_UR,UR,faces val.,0.5415861132437968,0.6063973250659758
04459_UR,UR,faces val.,0.697462365604582,0.8623420038733944
