Item,Value,FamId,is_repeated
sc142,NA,04476,2
sc188,2,04476,2
sc122,2,04476,1
sc189,8,04476,1
sc034,2,04476,1
sc089,1,04476,2
sc146,2,04476,1
sc115,8,04476,1
sc055,1,04476,1
sc025,5,04476,1
sc013,5,04476,2
sc050,5,04476,1
sc021,6,04476,1
sc184,NA,04476,2
sc079,2,04476,2
sc046,NA,04476,2
sc082,NA,04476,2
sc165,8,04476,2
sc004,7,04476,1
sc034,NA,04476,2
sc146,NA,04476,2
sc149,1,04476,1
sc074,NA,04476,2
sc032,NA,04476,2
sc194,5,04476,1
sc151,NA,04476,2
sc108,1,04476,1
sc075,4,04476,1
sc051,1,04476,2
sc008,9,04476,1
sc025,4,04476,2
sc047,3,04476,1
sc120,5,04476,1
sc053,5,04476,2
sc002,NA,04476,2
sc085,2,04476,1
sc053,5,04476,1
sc088,2,04476,1
sc189,6,04476,2
sc164,2,04476,1
sc184,1,04476,1
sc194,NA,04476,2
sc013,5,04476,1
sc198,1,04476,1
sc103,8,04476,2
sc142,1,04476,1
sc176,8,04476,1
sc151,8,04476,1
sc088,1,04476,2
sc170,1,04476,1
sc149,1,04476,2
sc015,NA,04476,2
sc143,7,04476,1
sc021,NA,04476,2
sc198,1,04476,2
sc032,7,04476,1
sc055,NA,04476,2
sc065,5,04476,1
sc049,NA,04476,2
sc164,2,04476,2
sc046,3,04476,1
sc188,4,04476,1
sc170,1,04476,2
sc048,1,04476,2
sc103,8,04476,1
sc075,4,04476,2
sc001,1,04476,1
sc080,5,04476,2
sc050,6,04476,2
sc165,9,04477,1
sc116,NA,04477,2
sc020,5,04477,1
sc162,NA,04477,2
sc115,9,04477,1
sc189,7,04477,1
sc143,6,04477,2
sc151,9,04477,1
sc008,NA,04477,2
sc055,NA,04477,2
sc122,8,04477,1
sc120,5,04477,1
sc050,5,04477,1
sc047,7,04477,1
sc015,6,04477,1
sc051,4,04477,1
sc049,NA,04477,2
sc089,6,04477,1
sc032,NA,04477,2
sc049,5,04477,1
sc184,NA,04477,2
sc082,NA,04477,2
sc149,6,04477,1
sc048,5,04477,1
sc032,3,04477,1
sc074,NA,04477,2
sc004,NA,04477,2
sc025,5,04477,2
sc089,8,04477,2
sc194,9,04477,1
sc034,6,04477,1
sc176,6,04477,1
sc194,NA,04477,2
sc080,5,04477,1
sc079,6,04477,1
sc053,6,04477,1
sc013,8,04477,2
sc088,5,04477,1
sc189,6,04477,2
sc122,6,04477,2
sc051,5,04477,2
sc079,6,04477,2
sc161,5,04477,1
sc082,6,04477,1
sc115,NA,04477,2
sc085,NA,04477,2
sc015,NA,04477,2
sc002,NA,04477,2
sc046,NA,04477,2
sc074,5,04477,1
sc108,4,04477,1
sc021,NA,04477,2
sc184,4,04477,1
sc198,1,04477,2
sc013,7,04477,1
sc047,NA,04477,2
sc055,4,04477,1
sc020,NA,04477,2
sc108,5,04477,2
sc053,7,04477,2
sc065,9,04477,2
sc188,9,04477,2
sc176,NA,04477,2
sc164,4,04477,1
sc142,3,04477,1
sc021,5,04477,1
sc046,6,04477,1
sc116,5,04477,1
sc165,9,04477,2
sc162,4,04477,1
sc085,7,04477,1
sc025,5,04477,1
sc151,NA,04477,2
sc142,NA,04477,2
sc188,9,04477,1
sc170,1,04477,1
sc149,7,04477,2
sc050,5,04477,2
sc075,7,04477,1
sc075,7,04477,2
sc164,6,04477,2
sc008,6,04477,1
sc001,4,04477,2
sc004,8,04477,1
sc002,6,04477,1
sc146,NA,04477,2
sc048,5,04477,2
sc001,4,04477,1
sc088,5,04477,2
sc103,5,04477,1
sc065,7,04477,1
sc198,2,04477,1
sc146,5,04477,1
sc161,NA,04477,2
sc080,5,04477,2
sc170,1,04477,2
sc120,NA,04477,2
sc103,5,04477,2
sc143,6,04477,1
sc034,NA,04477,2
sc116,NA,04479,2
sc189,9,04479,1
sc074,NA,04479,2
sc122,1,04479,1
sc116,1,04479,1
sc049,7,04479,1
sc074,2,04479,1
sc184,NA,04479,2
sc176,8,04479,1
sc088,1,04479,1
sc176,NA,04479,2
sc049,NA,04479,2
sc050,9,04479,1
sc194,9,04479,1
sc122,2,04479,2
sc120,1,04479,1
sc089,2,04479,2
sc080,8,04479,1
sc032,7,04479,1
sc142,NA,04479,2
sc008,NA,04479,2
sc162,1,04479,1
sc002,NA,04479,2
sc164,2,04479,1
sc075,9,04479,2
sc146,5,04479,1
sc046,2,04479,1
sc051,2,04479,2
sc002,9,04479,1
sc004,NA,04479,2
sc146,NA,04479,2
sc108,1,04479,1
sc032,NA,04479,2
sc085,NA,04479,2
sc162,NA,04479,2
sc055,1,04479,1
sc021,NA,04479,2
sc165,9,04479,2
sc085,3,04479,1
sc048,1,04479,1
sc013,6,04479,1
sc170,1,04479,2
sc103,8,04479,1
sc053,9,04479,1
sc082,2,04479,1
sc013,7,04479,2
sc055,NA,04479,2
sc194,NA,04479,2
sc164,3,04479,2
sc065,9,04479,1
sc015,9,04479,1
sc184,1,04479,1
sc051,1,04479,1
sc115,9,04479,1
sc188,6,04479,1
sc046,NA,04479,2
sc020,NA,04479,2
sc001,3,04479,2
sc079,1,04479,1
sc189,9,04479,2
sc050,9,04479,2
sc108,2,04479,2
sc170,1,04479,1
sc015,NA,04479,2
sc075,9,04479,1
sc008,9,04479,1
sc089,1,04479,1
sc065,9,04479,2
sc198,1,04479,1
sc115,NA,04479,2
sc161,9,04479,1
sc142,2,04479,1
sc088,3,04479,2
sc120,NA,04479,2
sc001,1,04479,1
sc034,NA,04479,2
sc053,9,04479,2
sc165,9,04479,1
sc034,6,04479,1
sc198,1,04479,2
sc149,2,04479,2
sc151,NA,04479,2
sc082,NA,04479,2
sc161,NA,04479,2
sc025,3,04479,2
sc143,9,04479,2
sc025,3,04479,1
sc188,6,04479,2
sc048,1,04479,2
sc149,1,04479,1
sc047,NA,04479,2
sc047,7,04479,1
sc103,7,04479,2
sc079,2,04479,2
sc004,9,04479,1
sc080,8,04479,2
sc020,1,04479,1
sc143,9,04479,1
sc021,9,04479,1
sc151,9,04479,1
sc189,6,04480,1
sc051,1,04480,2
sc055,1,04480,1
sc089,1,04480,2
sc116,1,04480,1
sc146,5,04480,1
sc122,4,04480,1
sc050,6,04480,1
sc021,NA,04480,2
sc161,6,04480,1
sc151,NA,04480,2
sc008,NA,04480,2
sc176,1,04480,1
sc088,4,04480,1
sc115,7,04480,1
sc046,NA,04480,2
sc013,1,04480,2
sc188,7,04480,1
sc189,8,04480,2
sc053,7,04480,2
sc082,NA,04480,2
sc032,5,04480,1
sc120,5,04480,1
sc146,NA,04480,2
sc079,1,04480,1
sc108,2,04480,1
sc065,5,04480,2
sc088,1,04480,2
sc184,1,04480,1
sc015,NA,04480,2
sc013,2,04480,1
sc074,1,04480,1
sc164,1,04480,2
sc020,NA,04480,2
sc049,2,04480,1
sc170,1,04480,2
sc046,1,04480,1
sc080,2,04480,1
sc194,6,04480,1
sc142,NA,04480,2
sc188,6,04480,2
sc032,NA,04480,2
sc122,2,04480,2
sc075,7,04480,2
sc075,5,04480,1
sc165,7,04480,2
sc021,5,04480,1
sc025,1,04480,1
sc051,1,04480,1
sc165,8,04480,1
sc151,8,04480,1
sc048,1,04480,1
sc050,7,04480,2
sc020,1,04480,1
sc065,5,04480,1
sc164,1,04480,1
sc004,NA,04480,2
sc085,NA,04480,2
sc170,1,04480,1
sc034,NA,04480,2
sc025,1,04480,2
sc142,1,04480,1
sc103,7,04480,2
sc049,NA,04480,2
sc162,1,04480,1
sc116,NA,04480,2
sc001,1,04480,1
sc004,8,04480,1
sc047,NA,04480,2
sc053,6,04480,1
sc149,1,04480,2
sc103,5,04480,1
sc162,NA,04480,2
sc002,NA,04480,2
sc198,1,04480,1
sc089,1,04480,1
sc198,1,04480,2
sc120,NA,04480,2
sc002,8,04480,1
sc001,1,04480,2
sc015,5,04480,1
sc108,1,04480,2
sc149,1,04480,1
sc115,NA,04480,2
sc055,NA,04480,2
sc047,5,04480,1
sc008,6,04480,1
sc143,8,04480,2
sc184,NA,04480,2
sc082,1,04480,1
sc074,NA,04480,2
sc034,4,04480,1
sc080,2,04480,2
sc161,NA,04480,2
sc048,1,04480,2
sc085,1,04480,1
sc079,1,04480,2
sc143,8,04480,1
sc176,NA,04480,2
sc194,NA,04480,2
sc122,6,04481,1
sc025,6,04481,1
sc079,3,04481,1
sc151,9,04481,1
sc053,7,04481,2
sc055,4,04481,1
sc162,3,04481,1
sc161,9,04481,1
sc050,6,04481,1
sc046,7,04481,1
sc013,6,04481,2
sc189,8,04481,1
sc008,NA,04481,2
sc142,2,04481,1
sc034,NA,04481,2
sc115,9,04481,1
sc103,7,04481,2
sc115,NA,04481,2
sc032,7,04481,1
sc120,NA,04481,2
sc088,6,04481,1
sc189,7,04481,2
sc020,5,04481,1
sc122,6,04481,2
sc008,7,04481,1
sc034,7,04481,1
sc146,8,04481,1
sc082,6,04481,1
sc051,4,04481,1
sc165,9,04481,1
sc002,7,04481,1
sc049,NA,04481,2
sc065,8,04481,2
sc015,NA,04481,2
sc108,4,04481,1
sc146,NA,04481,2
sc004,NA,04481,2
sc149,7,04481,2
sc082,NA,04481,2
sc004,9,04481,1
sc184,NA,04481,2
sc194,8,04481,1
sc085,5,04481,1
sc151,NA,04481,2
sc198,3,04481,1
sc080,7,04481,1
sc001,3,04481,2
sc047,NA,04481,2
sc049,6,04481,1
sc164,6,04481,1
sc050,7,04481,2
sc075,8,04481,2
sc176,NA,04481,2
sc013,5,04481,1
sc021,7,04481,1
sc074,4,04481,1
sc025,6,04481,2
sc143,9,04481,1
sc020,NA,04481,2
sc001,5,04481,1
sc188,4,04481,2
sc188,7,04481,1
sc088,3,04481,2
sc053,8,04481,1
sc164,6,04481,2
sc170,2,04481,1
sc103,7,04481,1
sc075,8,04481,1
sc143,7,04481,2
sc116,2,04481,1
sc074,NA,04481,2
sc170,1,04481,2
sc048,4,04481,1
sc162,NA,04481,2
sc002,NA,04481,2
sc142,NA,04481,2
sc032,NA,04481,2
sc120,5,04481,1
sc085,NA,04481,2
sc048,2,04481,2
sc184,3,04481,1
sc116,NA,04481,2
sc089,3,04481,1
sc161,NA,04481,2
sc065,7,04481,1
sc046,NA,04481,2
sc108,4,04481,2
sc055,NA,04481,2
sc165,9,04481,2
sc198,4,04481,2
sc015,8,04481,1
sc021,NA,04481,2
sc194,NA,04481,2
sc149,7,04481,1
sc089,2,04481,2
sc051,3,04481,2
sc080,6,04481,2
sc079,2,04481,2
sc047,7,04481,1
sc176,6,04481,1
sc050,6,04485,1
sc034,NA,04485,2
sc034,2,04485,1
sc080,5,04485,1
sc020,NA,04485,2
sc074,1,04485,1
sc013,5,04485,2
sc120,NA,04485,2
sc122,2,04485,1
sc165,8,04485,1
sc049,8,04485,1
sc146,4,04485,1
sc032,5,04485,1
sc048,1,04485,1
sc065,2,04485,2
sc188,5,04485,1
sc088,1,04485,1
sc002,6,04485,1
sc120,2,04485,1
sc075,2,04485,2
sc170,1,04485,1
sc051,6,04485,2
sc015,6,04485,1
sc051,3,04485,1
sc162,1,04485,1
sc079,2,04485,1
sc116,2,04485,1
sc001,5,04485,2
sc046,4,04485,1
sc008,7,04485,1
sc115,7,04485,1
sc146,NA,04485,2
sc055,NA,04485,2
sc004,NA,04485,2
sc046,NA,04485,2
sc189,8,04485,1
sc025,2,04485,2
sc082,NA,04485,2
sc162,NA,04485,2
sc151,9,04485,1
sc047,9,04485,1
sc108,6,04485,2
sc189,7,04485,2
sc108,2,04485,1
sc122,3,04485,2
sc065,5,04485,1
sc194,7,04485,1
sc082,2,04485,1
sc020,5,04485,1
sc176,2,04485,1
sc143,6,04485,2
sc025,1,04485,1
sc085,NA,04485,2
sc015,NA,04485,2
sc176,NA,04485,2
sc088,1,04485,2
sc164,2,04485,1
sc164,2,04485,2
sc053,5,04485,1
sc021,7,04485,1
sc085,9,04485,1
sc013,4,04485,1
sc075,2,04485,1
sc149,7,04485,1
sc198,1,04485,2
sc053,6,04485,2
sc194,NA,04485,2
sc161,NA,04485,2
sc021,NA,04485,2
sc050,8,04485,2
sc149,7,04485,2
sc048,1,04485,2
sc089,2,04485,2
sc047,NA,04485,2
sc103,7,04485,1
sc184,2,04485,1
sc103,7,04485,2
sc188,5,04485,2
sc143,7,04485,1
sc001,5,04485,1
sc115,NA,04485,2
sc032,NA,04485,2
sc055,1,04485,1
sc080,6,04485,2
sc142,1,04485,1
sc184,NA,04485,2
sc089,2,04485,1
sc079,2,04485,2
sc165,8,04485,2
sc116,NA,04485,2
sc161,6,04485,1
sc004,8,04485,1
sc049,NA,04485,2
sc002,NA,04485,2
sc074,NA,04485,2
sc142,NA,04485,2
sc170,1,04485,2
sc008,NA,04485,2
sc151,NA,04485,2
sc198,1,04485,1
sc161,NA,04487,2
sc176,NA,04487,2
sc088,2,04487,1
sc050,8,04487,1
sc008,9,04487,1
sc055,NA,04487,2
sc013,6,04487,2
sc116,1,04487,1
sc122,4,04487,1
sc108,1,04487,1
sc189,9,04487,1
sc188,8,04487,1
sc047,9,04487,1
sc184,1,04487,1
sc184,NA,04487,2
sc082,3,04487,1
sc176,9,04487,1
sc002,8,04487,1
sc085,2,04487,1
sc051,2,04487,1
sc025,6,04487,2
sc143,9,04487,2
sc048,3,04487,1
sc162,NA,04487,2
sc065,9,04487,2
sc020,4,04487,1
sc146,7,04487,1
sc164,2,04487,1
sc120,4,04487,1
sc089,2,04487,2
sc049,NA,04487,2
sc165,9,04487,1
sc089,1,04487,1
sc085,NA,04487,2
sc080,7,04487,1
sc002,NA,04487,2
sc020,NA,04487,2
sc151,9,04487,1
sc001,1,04487,2
sc161,8,04487,1
sc162,2,04487,1
sc075,9,04487,2
sc032,7,04487,1
sc115,NA,04487,2
sc074,2,04487,1
sc049,7,04487,1
sc032,NA,04487,2
sc079,2,04487,1
sc004,NA,04487,2
sc116,NA,04487,2
sc088,2,04487,2
sc053,8,04487,1
sc164,2,04487,2
sc065,8,04487,1
sc149,2,04487,2
sc021,8,04487,1
sc004,9,04487,1
sc165,9,04487,2
sc055,1,04487,1
sc082,NA,04487,2
sc120,NA,04487,2
sc194,9,04487,1
sc053,8,04487,2
sc015,NA,04487,2
sc050,7,04487,2
sc108,1,04487,2
sc188,7,04487,2
sc048,1,04487,2
sc080,5,04487,2
sc151,NA,04487,2
sc008,NA,04487,2
sc013,7,04487,1
sc047,NA,04487,2
sc198,1,04487,2
sc074,NA,04487,2
sc025,5,04487,1
sc146,NA,04487,2
sc194,NA,04487,2
sc170,2,04487,1
sc103,9,04487,1
sc021,NA,04487,2
sc115,9,04487,1
sc142,3,04487,1
sc051,2,04487,2
sc122,4,04487,2
sc149,2,04487,1
sc079,2,04487,2
sc034,8,04487,1
sc034,NA,04487,2
sc046,7,04487,1
sc015,7,04487,1
sc001,4,04487,1
sc103,9,04487,2
sc143,8,04487,1
sc075,9,04487,1
sc189,9,04487,2
sc142,NA,04487,2
sc170,1,04487,2
sc046,NA,04487,2
sc198,2,04487,1
sc116,1,04494,1
sc049,NA,04494,2
sc120,6,04494,1
sc085,1,04494,1
sc122,3,04494,1
sc189,8,04494,1
sc088,1,04494,2
sc021,4,04494,1
sc004,NA,04494,2
sc188,3,04494,2
sc047,NA,04494,2
sc164,6,04494,2
sc165,8,04494,1
sc020,NA,04494,2
sc151,8,04494,1
sc165,8,04494,2
sc053,4,04494,1
sc142,1,04494,1
sc188,3,04494,1
sc001,1,04494,2
sc047,7,04494,1
sc065,6,04494,1
sc008,NA,04494,2
sc013,6,04494,2
sc108,1,04494,2
sc075,7,04494,1
sc161,4,04494,1
sc025,3,04494,2
sc089,1,04494,2
sc080,6,04494,1
sc108,1,04494,1
sc065,7,04494,2
sc050,8,04494,2
sc115,7,04494,1
sc149,1,04494,1
sc002,NA,04494,2
sc189,7,04494,2
sc050,8,04494,1
sc115,NA,04494,2
sc013,6,04494,1
sc046,5,04494,1
sc051,1,04494,1
sc079,1,04494,1
sc002,4,04494,1
sc074,NA,04494,2
sc048,1,04494,1
sc001,1,04494,1
sc008,8,04494,1
sc170,1,04494,1
sc149,1,04494,2
sc088,2,04494,1
sc051,1,04494,2
sc162,NA,04494,2
sc143,4,04494,2
sc082,NA,04494,2
sc015,NA,04494,2
sc053,7,04494,2
sc162,1,04494,1
sc184,1,04494,1
sc176,6,04494,1
sc142,NA,04494,2
sc015,6,04494,1
sc103,6,04494,1
sc164,4,04494,1
sc055,1,04494,1
sc122,3,04494,2
sc146,4,04494,1
sc089,1,04494,1
sc032,6,04494,1
sc120,NA,04494,2
sc198,1,04494,1
sc161,NA,04494,2
sc170,1,04494,2
sc020,1,04494,1
sc048,1,04494,2
sc080,6,04494,2
sc021,NA,04494,2
sc198,1,04494,2
sc025,3,04494,1
sc075,5,04494,2
sc085,NA,04494,2
sc143,7,04494,1
sc176,NA,04494,2
sc116,NA,04494,2
sc082,5,04494,1
sc049,5,04494,1
sc034,5,04494,1
sc184,NA,04494,2
sc146,NA,04494,2
sc103,4,04494,2
sc074,1,04494,1
sc151,NA,04494,2
sc079,1,04494,2
sc032,NA,04494,2
sc034,NA,04494,2
sc055,NA,04494,2
sc004,8,04494,1
sc194,NA,04494,2
sc194,9,04494,1
sc046,NA,04494,2
sc001,1,04495,1
sc034,6,04495,1
sc122,8,04495,1
sc189,9,04495,1
sc165,7,04495,2
sc108,4,04495,1
sc065,7,04495,2
sc065,5,04495,1
sc021,NA,04495,2
sc051,2,04495,2
sc116,3,04495,1
sc089,2,04495,2
sc050,4,04495,1
sc184,4,04495,1
sc075,8,04495,1
sc055,2,04495,1
sc184,NA,04495,2
sc194,9,04495,1
sc188,5,04495,2
sc055,NA,04495,2
sc194,NA,04495,2
sc085,NA,04495,2
sc088,3,04495,1
sc082,2,04495,1
sc048,3,04495,1
sc049,NA,04495,2
sc001,1,04495,2
sc013,7,04495,1
sc032,8,04495,1
sc020,3,04495,1
sc162,1,04495,1
sc047,7,04495,1
sc122,9,04495,2
sc082,NA,04495,2
sc085,2,04495,1
sc002,6,04495,1
sc080,4,04495,1
sc079,3,04495,1
sc053,8,04495,2
sc047,NA,04495,2
sc142,NA,04495,2
sc050,6,04495,2
sc188,6,04495,1
sc004,8,04495,1
sc116,NA,04495,2
sc008,7,04495,1
sc075,9,04495,2
sc146,3,04495,1
sc115,9,04495,1
sc120,NA,04495,2
sc074,NA,04495,2
sc032,NA,04495,2
sc008,NA,04495,2
sc120,2,04495,1
sc049,5,04495,1
sc161,9,04495,1
sc149,3,04495,2
sc013,7,04495,2
sc189,7,04495,2
sc151,8,04495,1
sc025,3,04495,1
sc142,2,04495,1
sc161,NA,04495,2
sc046,NA,04495,2
sc053,9,04495,1
sc198,3,04495,1
sc151,NA,04495,2
sc108,3,04495,2
sc164,8,04495,1
sc074,2,04495,1
sc015,8,04495,1
sc088,3,04495,2
sc176,NA,04495,2
sc015,NA,04495,2
sc143,8,04495,2
sc115,NA,04495,2
sc089,1,04495,1
sc164,8,04495,2
sc103,9,04495,1
sc020,NA,04495,2
sc021,5,04495,1
sc046,9,04495,1
sc146,NA,04495,2
sc176,3,04495,1
sc103,9,04495,2
sc034,NA,04495,2
sc170,1,04495,2
sc143,8,04495,1
sc170,1,04495,1
sc080,6,04495,2
sc165,7,04495,1
sc149,2,04495,1
sc004,NA,04495,2
sc198,3,04495,2
sc051,2,04495,1
sc002,NA,04495,2
sc025,4,04495,2
sc048,3,04495,2
sc162,NA,04495,2
sc079,3,04495,2
sc189,9,04499,1
sc047,9,04499,1
sc015,9,04499,1
sc051,4,04499,2
sc049,8,04499,1
sc020,5,04499,1
sc079,7,04499,1
sc189,9,04499,2
sc089,1,04499,2
sc116,2,04499,1
sc004,9,04499,1
sc115,NA,04499,2
sc146,5,04499,1
sc162,6,04499,1
sc122,5,04499,1
sc088,5,04499,1
sc088,3,04499,2
sc025,7,04499,1
sc013,7,04499,1
sc055,NA,04499,2
sc074,NA,04499,2
sc142,1,04499,1
sc065,8,04499,2
sc001,3,04499,2
sc188,6,04499,1
sc184,NA,04499,2
sc002,NA,04499,2
sc050,9,04499,1
sc008,NA,04499,2
sc015,NA,04499,2
sc046,6,04499,1
sc164,3,04499,2
sc080,7,04499,1
sc198,2,04499,2
sc161,9,04499,1
sc198,1,04499,1
sc176,8,04499,1
sc120,NA,04499,2
sc013,6,04499,2
sc020,NA,04499,2
sc122,6,04499,2
sc008,9,04499,1
sc021,9,04499,1
sc021,NA,04499,2
sc055,4,04499,1
sc053,9,04499,2
sc048,6,04499,1
sc051,3,04499,1
sc047,NA,04499,2
sc053,9,04499,1
sc162,NA,04499,2
sc149,8,04499,2
sc164,3,04499,1
sc065,7,04499,1
sc049,NA,04499,2
sc165,9,04499,2
sc082,NA,04499,2
sc116,NA,04499,2
sc103,9,04499,2
sc170,1,04499,2
sc194,9,04499,1
sc188,5,04499,2
sc025,7,04499,2
sc161,NA,04499,2
sc176,NA,04499,2
sc170,1,04499,1
sc001,1,04499,1
sc075,9,04499,2
sc002,8,04499,1
sc075,9,04499,1
sc085,NA,04499,2
sc151,9,04499,1
sc143,9,04499,1
sc151,NA,04499,2
sc085,4,04499,1
sc142,NA,04499,2
sc149,4,04499,1
sc032,NA,04499,2
sc048,5,04499,2
sc103,9,04499,1
sc108,3,04499,1
sc004,NA,04499,2
sc194,NA,04499,2
sc108,5,04499,2
sc146,NA,04499,2
sc120,8,04499,1
sc184,1,04499,1
sc079,7,04499,2
sc089,2,04499,1
sc034,NA,04499,2
sc165,9,04499,1
sc046,NA,04499,2
sc080,7,04499,2
sc034,9,04499,1
sc050,9,04499,2
sc143,9,04499,2
sc074,4,04499,1
sc082,6,04499,1
sc115,9,04499,1
sc032,6,04499,1
sc188,9,U0005,1
sc194,NA,U0005,2
sc142,NA,U0005,2
sc004,NA,U0005,2
sc013,9,U0005,2
sc088,2,U0005,1
sc189,9,U0005,2
sc015,NA,U0005,2
sc122,1,U0005,2
sc146,NA,U0005,2
sc047,1,U0005,1
sc050,9,U0005,1
sc055,NA,U0005,2
sc025,1,U0005,1
sc048,1,U0005,1
sc176,NA,U0005,2
sc115,9,U0005,1
sc015,9,U0005,1
sc146,2,U0005,1
sc176,9,U0005,1
sc164,2,U0005,2
sc065,6,U0005,1
sc115,NA,U0005,2
sc020,1,U0005,1
sc032,4,U0005,1
sc122,1,U0005,1
sc008,NA,U0005,2
sc079,1,U0005,1
sc046,7,U0005,1
sc082,NA,U0005,2
sc065,1,U0005,2
sc008,7,U0005,1
sc142,5,U0005,1
sc164,1,U0005,1
sc075,4,U0005,2
sc108,1,U0005,1
sc050,9,U0005,2
sc161,NA,U0005,2
sc089,1,U0005,2
sc116,NA,U0005,2
sc085,NA,U0005,2
sc120,NA,U0005,2
sc049,9,U0005,1
sc198,1,U0005,2
sc053,4,U0005,1
sc170,1,U0005,1
sc080,1,U0005,1
sc088,1,U0005,2
sc004,9,U0005,1
sc151,NA,U0005,2
sc184,NA,U0005,2
sc013,9,U0005,1
sc074,9,U0005,1
sc001,3,U0005,2
sc021,7,U0005,1
sc051,7,U0005,1
sc089,1,U0005,1
sc001,4,U0005,1
sc002,2,U0005,1
sc149,1,U0005,2
sc161,9,U0005,1
sc020,NA,U0005,2
sc074,NA,U0005,2
sc053,3,U0005,2
sc198,1,U0005,1
sc002,NA,U0005,2
sc188,9,U0005,2
sc049,NA,U0005,2
sc194,9,U0005,1
sc021,NA,U0005,2
sc082,1,U0005,1
sc189,9,U0005,1
sc103,2,U0005,2
sc143,3,U0005,1
sc162,NA,U0005,2
sc149,2,U0005,1
sc025,1,U0005,2
sc046,NA,U0005,2
sc170,1,U0005,2
sc048,1,U0005,2
sc165,9,U0005,2
sc116,1,U0005,1
sc108,1,U0005,2
sc075,3,U0005,1
sc085,9,U0005,1
sc055,1,U0005,1
sc034,NA,U0005,2
sc032,NA,U0005,2
sc080,1,U0005,2
sc034,6,U0005,1
sc184,7,U0005,1
sc103,1,U0005,1
sc162,4,U0005,1
sc165,9,U0005,1
sc047,NA,U0005,2
sc120,1,U0005,1
sc079,1,U0005,2
sc151,9,U0005,1
sc051,6,U0005,2
sc143,3,U0005,2
sc050,9,U0007,1
sc189,9,U0007,2
sc015,9,U0007,1
sc013,9,U0007,2
sc008,9,U0007,1
sc021,9,U0007,1
sc088,1,U0007,1
sc164,1,U0007,2
sc142,1,U0007,1
sc161,NA,U0007,2
sc082,NA,U0007,2
sc034,NA,U0007,2
sc085,NA,U0007,2
sc047,NA,U0007,2
sc080,9,U0007,1
sc025,1,U0007,1
sc079,1,U0007,1
sc176,NA,U0007,2
sc170,1,U0007,1
sc151,9,U0007,1
sc164,1,U0007,1
sc088,1,U0007,2
sc055,NA,U0007,2
sc162,NA,U0007,2
sc122,9,U0007,1
sc116,NA,U0007,2
sc194,9,U0007,1
sc047,9,U0007,1
sc001,9,U0007,1
sc020,1,U0007,1
sc053,9,U0007,1
sc116,1,U0007,1
sc146,4,U0007,1
sc065,4,U0007,1
sc085,9,U0007,1
sc198,1,U0007,1
sc053,9,U0007,2
sc046,9,U0007,1
sc189,9,U0007,1
sc074,1,U0007,1
sc108,9,U0007,2
sc048,1,U0007,1
sc065,9,U0007,2
sc176,1,U0007,1
sc122,9,U0007,2
sc082,1,U0007,1
sc151,NA,U0007,2
sc008,NA,U0007,2
sc184,1,U0007,1
sc103,9,U0007,2
sc115,NA,U0007,2
sc188,9,U0007,1
sc051,9,U0007,1
sc103,9,U0007,1
sc162,1,U0007,1
sc149,1,U0007,2
sc108,4,U0007,1
sc194,NA,U0007,2
sc075,1,U0007,2
sc021,NA,U0007,2
sc146,NA,U0007,2
sc120,NA,U0007,2
sc143,9,U0007,1
sc170,1,U0007,2
sc002,9,U0007,1
sc025,1,U0007,2
sc198,1,U0007,2
sc149,1,U0007,1
sc034,9,U0007,1
sc055,1,U0007,1
sc074,NA,U0007,2
sc184,NA,U0007,2
sc075,4,U0007,1
sc013,9,U0007,1
sc051,1,U0007,2
sc120,9,U0007,1
sc048,1,U0007,2
sc020,NA,U0007,2
sc004,NA,U0007,2
sc032,NA,U0007,2
sc089,1,U0007,2
sc049,9,U0007,1
sc161,9,U0007,1
sc050,9,U0007,2
sc165,9,U0007,1
sc165,9,U0007,2
sc049,NA,U0007,2
sc089,1,U0007,1
sc001,9,U0007,2
sc142,NA,U0007,2
sc015,NA,U0007,2
sc188,9,U0007,2
sc032,5,U0007,1
sc002,NA,U0007,2
sc115,9,U0007,1
sc080,1,U0007,2
sc046,NA,U0007,2
sc004,9,U0007,1
sc143,1,U0007,2
sc079,1,U0007,2
sc176,NA,U0008,2
sc004,NA,U0008,2
sc025,4,U0008,1
sc049,NA,U0008,2
sc013,6,U0008,2
sc002,NA,U0008,2
sc008,NA,U0008,2
sc085,NA,U0008,2
sc074,NA,U0008,2
sc015,NA,U0008,2
sc046,NA,U0008,2
sc103,7,U0008,2
sc053,5,U0008,2
sc079,3,U0008,1
sc080,7,U0008,1
sc065,6,U0008,2
sc015,5,U0008,1
sc021,NA,U0008,2
sc189,8,U0008,1
sc089,3,U0008,2
sc122,4,U0008,1
sc050,7,U0008,1
sc188,7,U0008,1
sc108,4,U0008,1
sc047,6,U0008,1
sc020,NA,U0008,2
sc032,NA,U0008,2
sc162,NA,U0008,2
sc074,4,U0008,1
sc034,2,U0008,1
sc146,NA,U0008,2
sc115,7,U0008,1
sc088,2,U0008,2
sc184,NA,U0008,2
sc055,2,U0008,1
sc034,NA,U0008,2
sc048,3,U0008,1
sc050,7,U0008,2
sc164,6,U0008,2
sc142,NA,U0008,2
sc088,5,U0008,1
sc013,6,U0008,1
sc001,3,U0008,2
sc151,7,U0008,1
sc198,4,U0008,1
sc120,5,U0008,1
sc051,3,U0008,2
sc065,6,U0008,1
sc051,3,U0008,1
sc194,7,U0008,1
